"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"783","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.9,8.14049810243218
"784","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.24605832523835
"785","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.9,8.6359797065661
"786","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.9,5.89889567772305
"787","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.71955299870174
"788","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.9,8.01697863859109
"789","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.65002776232098
"790","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.60645200629894
"791","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.15007490198633
"792","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.18883502910099
"793","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.95,8.94364670837659
"794","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.72670477761219
"795","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.58768637904655
"796","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.1117206663722
"797","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.22853265061963
"798","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.95,8.74099909616989
"799","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.77785081701571
"800","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.78347604223678
"801","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.27200429586418
"802","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.31368666964727
"803","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.95,8.45861141526104
"804","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.66955656565539
"805","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.84998715483924
"806","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.33081413145751
"807","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.60833202938671
"808","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.69875023630769
"809","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.2845681986553
"810","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.975,8.69671975625746
"811","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.975,8.75859696753847
"812","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.975,8.23969282605784
"813","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.975,9.40316631150274
"814","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.27226849086215
"815","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.975,8.60766559561841
"816","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.975,8.47415439174967
"817","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.975,8.36547809676273
"818","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.975,9.65212518701627
"819","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.32934749426908
"820","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.33484519623864
"821","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.43552028197618
"822","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.44053594912988
"823","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.975,9.30161185839384
"824","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.59887657819643
"825","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.93330027880287
"826","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.975,8.78430952499036
"827","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.02492747003244
"828","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.975,9.15783054215879
"829","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.025,1.28155078597431
"830","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.825163794742249
"831","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.025,1.46099681142181
"832","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.735838291692601
"833","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.456161264562388
"834","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.862520632352658
"835","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.025,1.29560510533991
"836","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.756703044758063
"837","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.025,1.476191828647
"838","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.725199787558037
"839","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.431185858178087
"840","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.862520632352658
"841","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.025,1.22546075848656
"842","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.614564757633835
"843","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.025,1.39300682415574
"844","2025-12-20","st-cloud",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.688231534201467
"845","2025-12-20","rochester",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.38172167556428
"846","2025-12-20","minnesota",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.815291146391583
"847","2025-12-20","st-paul",3,"Flu ED visits pct","2026-01-10","quantile",0.025,1.01739335369802
"848","2025-12-20","duluth",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.493931630585396
"849","2025-12-20","minneapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.025,1.10604255743669
"850","2025-12-20","st-cloud",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.42735122084633
"851","2025-12-20","rochester",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.359549042009555
"852","2025-12-20","minnesota",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.609793233501585
"853","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.72841680241884
"854","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.43110925437838
"855","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.05,2.19524173263844
"856","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.03519576213471
"857","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.561470907269222
"858","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.59125901662421
"859","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.68601227074035
"860","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.33228757154253
"861","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.05,2.15654607644556
"862","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.991705585175546
"863","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.544647115050563
"864","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.46990337163991
"865","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.05,1.39658154424762
"866","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.930866777579189
"867","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.05,1.74072588234698
"868","2025-12-20","st-cloud",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.722552596815496
"869","2025-12-20","rochester",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.575792619637834
"870","2025-12-20","minnesota",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.940151003497987
"871","2025-12-20","st-paul",3,"Flu ED visits pct","2026-01-10","quantile",0.05,1.07565373975212
"872","2025-12-20","duluth",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.648832394029505
"873","2025-12-20","minneapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.05,1.20514070705054
"874","2025-12-20","st-cloud",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.496529840464629
"875","2025-12-20","rochester",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.419286749034481
"876","2025-12-20","minnesota",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.661562466508722
"877","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.69645957678525
"878","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.56689166067947
"879","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.1,3.3620606115538
"880","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.73306847967731
"881","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.30432833462103
"882","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.85516437631287
"883","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.58972957329739
"884","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.50189334333808
"885","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.93894290351662
"886","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.59656909435007
"887","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.18566146217256
"888","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.51542677275314
"889","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.59689571904985
"890","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.46693437557425
"891","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.90432362837007
"892","2025-12-20","st-cloud",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.24446946047964
"893","2025-12-20","rochester",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.19741948117721
"894","2025-12-20","minnesota",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.45896948597356
"895","2025-12-20","st-paul",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.92579045414566
"896","2025-12-20","duluth",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.960910770869034
"897","2025-12-20","minneapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.97120014945644
"898","2025-12-20","st-cloud",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.707511906035173
"899","2025-12-20","rochester",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.77966611407481
"900","2025-12-20","minnesota",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.05427791685044
"901","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.25,5.53785458883523
"902","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.25,4.3419584519823
"903","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.25,6.21580274689211
"904","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.70136294477304
"905","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.25,1.68855690792391
"906","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.25,4.52242991190093
"907","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.25,5.52808824171569
"908","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.25,4.650073362627
"909","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.25,6.48664423506869
"910","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.95661804601163
"911","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.25,1.93746625612401
"912","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.25,4.8077234818603
"913","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.25,5.36541153451611
"914","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.25,4.50415432872722
"915","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.25,5.92449142020301
"916","2025-12-20","st-cloud",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.08875745490078
"917","2025-12-20","rochester",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.06309069472974
"918","2025-12-20","minnesota",2,"Flu ED visits pct","2026-01-03","quantile",0.25,4.25366177504687
"919","2025-12-20","st-paul",3,"Flu ED visits pct","2026-01-10","quantile",0.25,4.55625841836997
"920","2025-12-20","duluth",3,"Flu ED visits pct","2026-01-10","quantile",0.25,3.97809879440947
"921","2025-12-20","minneapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.25,5.50430602411864
"922","2025-12-20","st-cloud",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.94183436641243
"923","2025-12-20","rochester",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.9064594825934
"924","2025-12-20","minnesota",3,"Flu ED visits pct","2026-01-10","quantile",0.25,3.5448487795499
"925","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.5,6.9535593680631
"926","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.57311548425414
"927","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.5,6.81212201545737
"928","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.08761133022581
"929","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.5,2.36530585601494
"930","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.5,5.43142941493045
"931","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.5,7.38596720517559
"932","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.80875123203369
"933","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.5,7.40932225748205
"934","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.6445839477011
"935","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.5,2.94414296527047
"936","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.5,5.50491045359584
"937","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.5,6.01938930805296
"938","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.5,4.61528786886529
"939","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.5,6.86456574248734
"940","2025-12-20","st-cloud",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.31462121863168
"941","2025-12-20","rochester",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.07490092257198
"942","2025-12-20","minnesota",2,"Flu ED visits pct","2026-01-03","quantile",0.5,5.08520235158782
"943","2025-12-20","st-paul",3,"Flu ED visits pct","2026-01-10","quantile",0.5,5.42168454124714
"944","2025-12-20","duluth",3,"Flu ED visits pct","2026-01-10","quantile",0.5,4.05833236278922
"945","2025-12-20","minneapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.5,6.31158030749734
"946","2025-12-20","st-cloud",3,"Flu ED visits pct","2026-01-10","quantile",0.5,3.26196650180371
"947","2025-12-20","rochester",3,"Flu ED visits pct","2026-01-10","quantile",0.5,3.25606389372943
"948","2025-12-20","minnesota",3,"Flu ED visits pct","2026-01-10","quantile",0.5,4.60616932886048
"949","2025-12-20","st-paul",0,"Flu ED visits pct","2025-12-20","quantile",0.75,7.35010623445757
"950","2025-12-20","duluth",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.54770746394269
"951","2025-12-20","minneapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.75,8.65003518164124
"952","2025-12-20","st-cloud",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.79089504867978
"953","2025-12-20","rochester",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.95537741772888
"954","2025-12-20","minnesota",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.86649661894639
"955","2025-12-20","st-paul",1,"Flu ED visits pct","2025-12-27","quantile",0.75,7.49868670499565
"956","2025-12-20","duluth",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.75104842152262
"957","2025-12-20","minneapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.75,8.29914106992059
"958","2025-12-20","st-cloud",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.58682528486214
"959","2025-12-20","rochester",1,"Flu ED visits pct","2025-12-27","quantile",0.75,4.03306925155711
"960","2025-12-20","minnesota",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.73635893309924
"961","2025-12-20","st-paul",2,"Flu ED visits pct","2026-01-03","quantile",0.75,7.5903936440194
"962","2025-12-20","duluth",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.95753902082673
"963","2025-12-20","minneapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.75,7.47148234349021
